date,state,region,covid-19 cases
20-02-20,Nigeria,Africa,0
20-02-20,North Macedonia,Europe,0
20-02-20,Norway,Europe,0
20-02-20,Oman,Asia,0
20-02-20,Pakistan,Asia,0
20-02-20,Panama,Americas,0
20-02-20,Papua New Guinea,Oceania,0
20-02-20,Paraguay,Americas,0
20-02-20,Peru,Americas,0
20-02-20,Philippines,Asia,3
20-02-20,Poland,Europe,0
20-02-20,Portugal,Europe,0
20-02-20,Qatar,Asia,0
20-02-20,Romania,Europe,0
20-02-20,Russia,Europe,2
20-02-20,Rwanda,Africa,0
20-02-20,Saint Lucia,Americas,0
20-02-20,Saint Vincent and the Grenadines,Americas,0
20-02-20,San Marino,Europe,0
20-02-20,Saudi Arabia,Asia,0
20-02-20,Senegal,Africa,0
20-02-20,Serbia,Europe,0
20-02-20,Seychelles,Africa,0
20-02-20,Singapore,Asia,84
20-02-20,Slovakia,Europe,0
20-02-20,Slovenia,Europe,0
20-02-20,Somalia,Africa,0
20-02-20,South Africa,Africa,0
20-02-20,Spain,Europe,2
20-02-20,Sri Lanka,Asia,1
20-02-20,Sudan,Africa,0
20-02-20,Suriname,Americas,0
20-02-20,Sweden,Europe,1
20-02-20,Switzerland,Europe,0
20-02-20,Taiwan*,Asia,24
20-02-20,Tanzania,Africa,0
20-02-20,Thailand,Asia,35
20-02-20,Togo,Africa,0
20-02-20,Trinidad and Tobago,Americas,0
20-02-20,Tunisia,Africa,0
20-02-20,Turkey,Asia,0
20-02-20,Uganda,Africa,0
20-02-20,Ukraine,Europe,0
20-02-20,United Arab Emirates,Asia,9
20-02-20,United Kingdom,Europe,9
20-02-20,Uruguay,Americas,0
20-02-20,US,Americas,13
20-02-20,Uzbekistan,Asia,0
20-02-20,Venezuela,Americas,0
20-02-20,Vietnam,Asia,16
20-02-20,Zambia,Africa,0
20-02-20,Zimbabwe,Africa,0
20-02-20,Dominica,Americas,0
20-02-20,Grenada,Americas,0
20-02-20,Mozambique,Africa,0
20-02-20,Syria,Asia,0
20-02-20,Timor-Leste,Asia,0
20-02-20,Belize,Americas,0
20-02-20,Laos,Africa,0
20-02-20,Libya,Africa,0
20-02-20,West Bank and Gaza,Asia,0
20-02-20,Guinea-Bissau,Africa,0
20-02-20,Mali,Africa,0
20-02-20,Saint Kitts and Nevis,0,0
21-02-20,Afghanistan,Asia,0
21-02-20,Albania,Europe,0
21-02-20,Algeria,Africa,0
21-02-20,Andorra,Europe,0
21-02-20,Angola,Africa,0
21-02-20,Antigua and Barbuda,Americas,0
21-02-20,Argentina,Americas,0
21-02-20,Armenia,Asia,0
21-02-20,Australia,Oceania,15
21-02-20,Austria,Europe,0
21-02-20,Azerbaijan,Asia,0
21-02-20,Bahamas,Americas,0
21-02-20,Bahrain,Asia,0
21-02-20,Bangladesh,Asia,0
21-02-20,Barbados,Americas,0
21-02-20,Belarus,Europe,0
21-02-20,Belgium,Europe,1
21-02-20,Benin,Africa,0
21-02-20,Bhutan,Asia,0
21-02-20,Bolivia,Americas,0
21-02-20,Bosnia and Herzegovina,Europe,0
21-02-20,Brazil,Americas,0
21-02-20,Brunei,Asia,0
21-02-20,Bulgaria,Europe,0
21-02-20,Burkina Faso,Africa,0
21-02-20,Cabo Verde,Africa,0
21-02-20,Cambodia,Asia,1
21-02-20,Cameroon,Africa,0
21-02-20,Canada,Americas,9
21-02-20,Central African Republic,Africa,0
21-02-20,Chad,Africa,0
21-02-20,Chile,Americas,0
21-02-20,China,Asia,75550
21-02-20,Colombia,Americas,0
21-02-20,Congo (Brazzaville),Africa,0
21-02-20,Congo (Kinshasa),Africa,0
21-02-20,Costa Rica,Americas,0
21-02-20,Cote d'Ivoire,Africa,0
21-02-20,Croatia,Europe,0
21-02-20,Cuba,Americas,0
21-02-20,Cyprus,Asia,0
21-02-20,Czechia,Europe,0
21-02-20,Denmark,Europe,0
21-02-20,Djibouti,Africa,0
21-02-20,Dominican Republic,Americas,0
21-02-20,Ecuador,Americas,0
21-02-20,Egypt,Africa,1
21-02-20,El Salvador,Americas,0
21-02-20,Equatorial Guinea,Africa,0
21-02-20,Eritrea,Africa,0
21-02-20,Estonia,Europe,0
21-02-20,Eswatini,Africa,0
21-02-20,Ethiopia,Africa,0
21-02-20,Fiji,Oceania,0
21-02-20,Finland,Europe,1
21-02-20,France,Europe,12
21-02-20,Gabon,Africa,0
21-02-20,Gambia,Africa,0
21-02-20,Georgia,Asia,0
21-02-20,Germany,Europe,16
21-02-20,Ghana,Africa,0
21-02-20,Greece,Europe,0
21-02-20,Guatemala,Americas,0
21-02-20,Guinea,Africa,0
21-02-20,Guyana,Americas,0
21-02-20,Haiti,Americas,0
21-02-20,Holy See,Europe,0
21-02-20,Honduras,Americas,0
21-02-20,Hungary,Europe,0
21-02-20,Iceland,Europe,0
21-02-20,India,Asia,3
21-02-20,Indonesia,Asia,0
21-02-20,Iran,Asia,18
21-02-20,Iraq,Asia,0
21-02-20,Ireland,Europe,0
21-02-20,Israel,Asia,1
21-02-20,Italy,Europe,20
21-02-20,Jamaica,Americas,0
21-02-20,Japan,Asia,105
21-02-20,Jordan,Asia,0
21-02-20,Kazakhstan,Asia,0
21-02-20,Kenya,Africa,0
21-02-20,"Korea, South",Asia,204
21-02-20,Kuwait,Asia,0
21-02-20,Kyrgyzstan,Asia,0
21-02-20,Latvia,Europe,0
21-02-20,Lebanon,Asia,1
21-02-20,Liberia,Africa,0
21-02-20,Liechtenstein,Europe,0
21-02-20,Lithuania,Europe,0
21-02-20,Luxembourg,Europe,0
21-02-20,Madagascar,Africa,0
21-02-20,Malaysia,Asia,22
21-02-20,Maldives,Asia,0
21-02-20,Malta,Europe,0
21-02-20,Mauritania,Africa,0
21-02-20,Mauritius,Africa,0
21-02-20,Mexico,Americas,0
21-02-20,Moldova,Europe,0
21-02-20,Monaco,Europe,0
21-02-20,Mongolia,Asia,0
21-02-20,Montenegro,Europe,0
21-02-20,Morocco,Africa,0
21-02-20,Namibia,Africa,0
21-02-20,Nepal,Asia,1
21-02-20,Netherlands,Europe,0
21-02-20,New Zealand,Oceania,0
21-02-20,Nicaragua,Americas,0
21-02-20,Niger,Africa,0
21-02-20,Nigeria,Africa,0
21-02-20,North Macedonia,Europe,0
21-02-20,Norway,Europe,0
21-02-20,Oman,Asia,0
21-02-20,Pakistan,Asia,0
21-02-20,Panama,Americas,0
21-02-20,Papua New Guinea,Oceania,0
21-02-20,Paraguay,Americas,0
21-02-20,Peru,Americas,0
21-02-20,Philippines,Asia,3
21-02-20,Poland,Europe,0
21-02-20,Portugal,Europe,0
21-02-20,Qatar,Asia,0
21-02-20,Romania,Europe,0
21-02-20,Russia,Europe,2
21-02-20,Rwanda,Africa,0
21-02-20,Saint Lucia,Americas,0
21-02-20,Saint Vincent and the Grenadines,Americas,0
21-02-20,San Marino,Europe,0
21-02-20,Saudi Arabia,Asia,0
21-02-20,Senegal,Africa,0
21-02-20,Serbia,Europe,0
21-02-20,Seychelles,Africa,0
21-02-20,Singapore,Asia,85
21-02-20,Slovakia,Europe,0
21-02-20,Slovenia,Europe,0
21-02-20,Somalia,Africa,0
21-02-20,South Africa,Africa,0
21-02-20,Spain,Europe,2
21-02-20,Sri Lanka,Asia,1
21-02-20,Sudan,Africa,0
21-02-20,Suriname,Americas,0
21-02-20,Sweden,Europe,1
21-02-20,Switzerland,Europe,0
21-02-20,Taiwan*,Asia,26
21-02-20,Tanzania,Africa,0
21-02-20,Thailand,Asia,35
21-02-20,Togo,Africa,0
21-02-20,Trinidad and Tobago,Americas,0
21-02-20,Tunisia,Africa,0
21-02-20,Turkey,Asia,0
21-02-20,Uganda,Africa,0
21-02-20,Ukraine,Europe,0
21-02-20,United Arab Emirates,Asia,9
21-02-20,United Kingdom,Europe,9
21-02-20,Uruguay,Americas,0
21-02-20,US,Americas,15
21-02-20,Uzbekistan,Asia,0
21-02-20,Venezuela,Americas,0
21-02-20,Vietnam,Asia,16
21-02-20,Zambia,Africa,0
21-02-20,Zimbabwe,Africa,0
21-02-20,Dominica,Americas,0
21-02-20,Grenada,Americas,0
21-02-20,Mozambique,Africa,0
21-02-20,Syria,Asia,0
21-02-20,Timor-Leste,Asia,0
21-02-20,Belize,Americas,0
21-02-20,Laos,Africa,0
21-02-20,Libya,Africa,0
21-02-20,West Bank and Gaza,Asia,0
21-02-20,Guinea-Bissau,Africa,0
21-02-20,Mali,Africa,0
21-02-20,Saint Kitts and Nevis,0,0
22-02-20,Afghanistan,Asia,0
22-02-20,Albania,Europe,0
22-02-20,Algeria,Africa,0
22-02-20,Andorra,Europe,0
22-02-20,Angola,Africa,0
22-02-20,Antigua and Barbuda,Americas,0
22-02-20,Argentina,Americas,0
22-02-20,Armenia,Asia,0
22-02-20,Australia,Oceania,15
22-02-20,Austria,Europe,0
22-02-20,Azerbaijan,Asia,0
22-02-20,Bahamas,Americas,0
22-02-20,Bahrain,Asia,0
22-02-20,Bangladesh,Asia,0
22-02-20,Barbados,Americas,0
22-02-20,Belarus,Europe,0
22-02-20,Belgium,Europe,1
22-02-20,Benin,Africa,0
22-02-20,Bhutan,Asia,0
22-02-20,Bolivia,Americas,0
22-02-20,Bosnia and Herzegovina,Europe,0
22-02-20,Brazil,Americas,0
22-02-20,Brunei,Asia,0
22-02-20,Bulgaria,Europe,0
22-02-20,Burkina Faso,Africa,0
22-02-20,Cabo Verde,Africa,0
22-02-20,Cambodia,Asia,1
22-02-20,Cameroon,Africa,0
22-02-20,Canada,Americas,9
22-02-20,Central African Republic,Africa,0
22-02-20,Chad,Africa,0
22-02-20,Chile,Americas,0
22-02-20,China,Asia,77001
22-02-20,Colombia,Americas,0
22-02-20,Congo (Brazzaville),Africa,0
22-02-20,Congo (Kinshasa),Africa,0
22-02-20,Costa Rica,Americas,0
22-02-20,Cote d'Ivoire,Africa,0
22-02-20,Croatia,Europe,0
22-02-20,Cuba,Americas,0
22-02-20,Cyprus,Asia,0
22-02-20,Czechia,Europe,0
22-02-20,Denmark,Europe,0
22-02-20,Djibouti,Africa,0
22-02-20,Dominican Republic,Americas,0
22-02-20,Ecuador,Americas,0
22-02-20,Egypt,Africa,1
22-02-20,El Salvador,Americas,0
22-02-20,Equatorial Guinea,Africa,0
22-02-20,Eritrea,Africa,0
22-02-20,Estonia,Europe,0
22-02-20,Eswatini,Africa,0
22-02-20,Ethiopia,Africa,0
22-02-20,Fiji,Oceania,0
22-02-20,Finland,Europe,1
22-02-20,France,Europe,12
22-02-20,Gabon,Africa,0
22-02-20,Gambia,Africa,0
22-02-20,Georgia,Asia,0
22-02-20,Germany,Europe,16
22-02-20,Ghana,Africa,0
22-02-20,Greece,Europe,0
22-02-20,Guatemala,Americas,0
22-02-20,Guinea,Africa,0
22-02-20,Guyana,Americas,0
22-02-20,Haiti,Americas,0
22-02-20,Holy See,Europe,0
22-02-20,Honduras,Americas,0
22-02-20,Hungary,Europe,0
22-02-20,Iceland,Europe,0
22-02-20,India,Asia,3
22-02-20,Indonesia,Asia,0
22-02-20,Iran,Asia,28
22-02-20,Iraq,Asia,0
22-02-20,Ireland,Europe,0
22-02-20,Israel,Asia,1
22-02-20,Italy,Europe,62
22-02-20,Jamaica,Americas,0
22-02-20,Japan,Asia,122
22-02-20,Jordan,Asia,0
22-02-20,Kazakhstan,Asia,0
22-02-20,Kenya,Africa,0
22-02-20,"Korea, South",Asia,433
22-02-20,Kuwait,Asia,0
22-02-20,Kyrgyzstan,Asia,0
22-02-20,Latvia,Europe,0
22-02-20,Lebanon,Asia,1
22-02-20,Liberia,Africa,0
22-02-20,Liechtenstein,Europe,0
22-02-20,Lithuania,Europe,0
22-02-20,Luxembourg,Europe,0
22-02-20,Madagascar,Africa,0
22-02-20,Malaysia,Asia,22
22-02-20,Maldives,Asia,0
22-02-20,Malta,Europe,0
22-02-20,Mauritania,Africa,0
22-02-20,Mauritius,Africa,0
22-02-20,Mexico,Americas,0
22-02-20,Moldova,Europe,0
22-02-20,Monaco,Europe,0
22-02-20,Mongolia,Asia,0
22-02-20,Montenegro,Europe,0
22-02-20,Morocco,Africa,0
22-02-20,Namibia,Africa,0
22-02-20,Nepal,Asia,1
22-02-20,Netherlands,Europe,0
22-02-20,New Zealand,Oceania,0
22-02-20,Nicaragua,Americas,0
22-02-20,Niger,Africa,0
22-02-20,Nigeria,Africa,0
22-02-20,North Macedonia,Europe,0
22-02-20,Norway,Europe,0
22-02-20,Oman,Asia,0
22-02-20,Pakistan,Asia,0
22-02-20,Panama,Americas,0
22-02-20,Papua New Guinea,Oceania,0
22-02-20,Paraguay,Americas,0
22-02-20,Peru,Americas,0
22-02-20,Philippines,Asia,3
22-02-20,Poland,Europe,0
22-02-20,Portugal,Europe,0
22-02-20,Qatar,Asia,0
22-02-20,Romania,Europe,0
22-02-20,Russia,Europe,2
22-02-20,Rwanda,Africa,0
22-02-20,Saint Lucia,Americas,0
22-02-20,Saint Vincent and the Grenadines,Americas,0
22-02-20,San Marino,Europe,0
22-02-20,Saudi Arabia,Asia,0
22-02-20,Senegal,Africa,0
22-02-20,Serbia,Europe,0
22-02-20,Seychelles,Africa,0
22-02-20,Singapore,Asia,85
22-02-20,Slovakia,Europe,0
22-02-20,Slovenia,Europe,0
22-02-20,Somalia,Africa,0
22-02-20,South Africa,Africa,0
22-02-20,Spain,Europe,2
22-02-20,Sri Lanka,Asia,1
22-02-20,Sudan,Africa,0
22-02-20,Suriname,Americas,0
22-02-20,Sweden,Europe,1
22-02-20,Switzerland,Europe,0
22-02-20,Taiwan*,Asia,26
22-02-20,Tanzania,Africa,0
22-02-20,Thailand,Asia,35
22-02-20,Togo,Africa,0
22-02-20,Trinidad and Tobago,Americas,0
22-02-20,Tunisia,Africa,0
22-02-20,Turkey,Asia,0
22-02-20,Uganda,Africa,0
22-02-20,Ukraine,Europe,0
22-02-20,United Arab Emirates,Asia,13
22-02-20,United Kingdom,Europe,9
22-02-20,Uruguay,Americas,0
22-02-20,US,Americas,15
22-02-20,Uzbekistan,Asia,0
22-02-20,Venezuela,Americas,0
22-02-20,Vietnam,Asia,16
22-02-20,Zambia,Africa,0
22-02-20,Zimbabwe,Africa,0
22-02-20,Dominica,Americas,0
22-02-20,Grenada,Americas,0
22-02-20,Mozambique,Africa,0
22-02-20,Syria,Asia,0
22-02-20,Timor-Leste,Asia,0
22-02-20,Belize,Americas,0
22-02-20,Laos,Africa,0
22-02-20,Libya,Africa,0
22-02-20,West Bank and Gaza,Asia,0
22-02-20,Guinea-Bissau,Africa,0
22-02-20,Mali,Africa,0
22-02-20,Saint Kitts and Nevis,0,0
23-02-20,Afghanistan,Asia,0
23-02-20,Albania,Europe,0
23-02-20,Algeria,Africa,0
23-02-20,Andorra,Europe,0
23-02-20,Angola,Africa,0
23-02-20,Antigua and Barbuda,Americas,0
23-02-20,Argentina,Americas,0
23-02-20,Armenia,Asia,0
23-02-20,Australia,Oceania,15
23-02-20,Austria,Europe,0
23-02-20,Azerbaijan,Asia,0
23-02-20,Bahamas,Americas,0
23-02-20,Bahrain,Asia,0
23-02-20,Bangladesh,Asia,0
23-02-20,Barbados,Americas,0
23-02-20,Belarus,Europe,0
23-02-20,Belgium,Europe,1
23-02-20,Benin,Africa,0
23-02-20,Bhutan,Asia,0
23-02-20,Bolivia,Americas,0
23-02-20,Bosnia and Herzegovina,Europe,0
23-02-20,Brazil,Americas,0
23-02-20,Brunei,Asia,0
23-02-20,Bulgaria,Europe,0
23-02-20,Burkina Faso,Africa,0
23-02-20,Cabo Verde,Africa,0
23-02-20,Cambodia,Asia,1
23-02-20,Cameroon,Africa,0
23-02-20,Canada,Americas,9
23-02-20,Central African Republic,Africa,0
23-02-20,Chad,Africa,0
23-02-20,Chile,Americas,0
23-02-20,China,Asia,77022
23-02-20,Colombia,Americas,0
23-02-20,Congo (Brazzaville),Africa,0
23-02-20,Congo (Kinshasa),Africa,0
23-02-20,Costa Rica,Americas,0
23-02-20,Cote d'Ivoire,Africa,0
23-02-20,Croatia,Europe,0
23-02-20,Cuba,Americas,0
23-02-20,Cyprus,Asia,0
23-02-20,Czechia,Europe,0
23-02-20,Denmark,Europe,0
23-02-20,Djibouti,Africa,0
23-02-20,Dominican Republic,Americas,0
23-02-20,Ecuador,Americas,0
23-02-20,Egypt,Africa,1
23-02-20,El Salvador,Americas,0
23-02-20,Equatorial Guinea,Africa,0
23-02-20,Eritrea,Africa,0
23-02-20,Estonia,Europe,0
23-02-20,Eswatini,Africa,0
23-02-20,Ethiopia,Africa,0
23-02-20,Fiji,Oceania,0
23-02-20,Finland,Europe,1
23-02-20,France,Europe,12
23-02-20,Gabon,Africa,0
23-02-20,Gambia,Africa,0
23-02-20,Georgia,Asia,0
23-02-20,Germany,Europe,16
23-02-20,Ghana,Africa,0
23-02-20,Greece,Europe,0
23-02-20,Guatemala,Americas,0
23-02-20,Guinea,Africa,0
23-02-20,Guyana,Americas,0
23-02-20,Haiti,Americas,0
23-02-20,Holy See,Europe,0
23-02-20,Honduras,Americas,0
23-02-20,Hungary,Europe,0
23-02-20,Iceland,Europe,0
23-02-20,India,Asia,3
23-02-20,Indonesia,Asia,0
23-02-20,Iran,Asia,43
23-02-20,Iraq,Asia,0
23-02-20,Ireland,Europe,0
23-02-20,Israel,Asia,1
23-02-20,Italy,Europe,155
23-02-20,Jamaica,Americas,0
23-02-20,Japan,Asia,147
23-02-20,Jordan,Asia,0
23-02-20,Kazakhstan,Asia,0
23-02-20,Kenya,Africa,0
23-02-20,"Korea, South",Asia,602
23-02-20,Kuwait,Asia,0
23-02-20,Kyrgyzstan,Asia,0
23-02-20,Latvia,Europe,0
23-02-20,Lebanon,Asia,1
23-02-20,Liberia,Africa,0
23-02-20,Liechtenstein,Europe,0
23-02-20,Lithuania,Europe,0
23-02-20,Luxembourg,Europe,0
23-02-20,Madagascar,Africa,0
23-02-20,Malaysia,Asia,22
23-02-20,Maldives,Asia,0
23-02-20,Malta,Europe,0
23-02-20,Mauritania,Africa,0
23-02-20,Mauritius,Africa,0
23-02-20,Mexico,Americas,0
23-02-20,Moldova,Europe,0
23-02-20,Monaco,Europe,0
23-02-20,Mongolia,Asia,0
23-02-20,Montenegro,Europe,0
23-02-20,Morocco,Africa,0
23-02-20,Namibia,Africa,0
23-02-20,Nepal,Asia,1
23-02-20,Netherlands,Europe,0
23-02-20,New Zealand,Oceania,0
23-02-20,Nicaragua,Americas,0
23-02-20,Niger,Africa,0
23-02-20,Nigeria,Africa,0
23-02-20,North Macedonia,Europe,0
23-02-20,Norway,Europe,0
23-02-20,Oman,Asia,0
23-02-20,Pakistan,Asia,0
23-02-20,Panama,Americas,0
23-02-20,Papua New Guinea,Oceania,0
23-02-20,Paraguay,Americas,0
23-02-20,Peru,Americas,0
23-02-20,Philippines,Asia,3
23-02-20,Poland,Europe,0
23-02-20,Portugal,Europe,0
23-02-20,Qatar,Asia,0
23-02-20,Romania,Europe,0
23-02-20,Russia,Europe,2
23-02-20,Rwanda,Africa,0
23-02-20,Saint Lucia,Americas,0
23-02-20,Saint Vincent and the Grenadines,Americas,0
23-02-20,San Marino,Europe,0
23-02-20,Saudi Arabia,Asia,0
23-02-20,Senegal,Africa,0
23-02-20,Serbia,Europe,0
23-02-20,Seychelles,Africa,0
23-02-20,Singapore,Asia,89
23-02-20,Slovakia,Europe,0
23-02-20,Slovenia,Europe,0
23-02-20,Somalia,Africa,0
23-02-20,South Africa,Africa,0
23-02-20,Spain,Europe,2
23-02-20,Sri Lanka,Asia,1
23-02-20,Sudan,Africa,0
23-02-20,Suriname,Americas,0
23-02-20,Sweden,Europe,1
23-02-20,Switzerland,Europe,0
23-02-20,Taiwan*,Asia,28
23-02-20,Tanzania,Africa,0
23-02-20,Thailand,Asia,35
23-02-20,Togo,Africa,0
23-02-20,Trinidad and Tobago,Americas,0
23-02-20,Tunisia,Africa,0
23-02-20,Turkey,Asia,0
23-02-20,Uganda,Africa,0
23-02-20,Ukraine,Europe,0
23-02-20,United Arab Emirates,Asia,13
23-02-20,United Kingdom,Europe,9
23-02-20,Uruguay,Americas,0
23-02-20,US,Americas,15
23-02-20,Uzbekistan,Asia,0
23-02-20,Venezuela,Americas,0
23-02-20,Vietnam,Asia,16
23-02-20,Zambia,Africa,0
23-02-20,Zimbabwe,Africa,0
23-02-20,Dominica,Americas,0
23-02-20,Grenada,Americas,0
23-02-20,Mozambique,Africa,0
23-02-20,Syria,Asia,0
23-02-20,Timor-Leste,Asia,0
23-02-20,Belize,Americas,0
23-02-20,Laos,Africa,0
23-02-20,Libya,Africa,0
23-02-20,West Bank and Gaza,Asia,0
23-02-20,Guinea-Bissau,Africa,0
23-02-20,Mali,Africa,0
23-02-20,Saint Kitts and Nevis,0,0
24-02-20,Afghanistan,Asia,1
24-02-20,Albania,Europe,0
24-02-20,Algeria,Africa,0
24-02-20,Andorra,Europe,0
24-02-20,Angola,Africa,0
24-02-20,Antigua and Barbuda,Americas,0
24-02-20,Argentina,Americas,0
24-02-20,Armenia,Asia,0
24-02-20,Australia,Oceania,15
24-02-20,Austria,Europe,0
24-02-20,Azerbaijan,Asia,0
24-02-20,Bahamas,Americas,0
24-02-20,Bahrain,Asia,1
24-02-20,Bangladesh,Asia,0
24-02-20,Barbados,Americas,0
24-02-20,Belarus,Europe,0
24-02-20,Belgium,Europe,1
24-02-20,Benin,Africa,0
24-02-20,Bhutan,Asia,0
24-02-20,Bolivia,Americas,0
24-02-20,Bosnia and Herzegovina,Europe,0
24-02-20,Brazil,Americas,0
24-02-20,Brunei,Asia,0
24-02-20,Bulgaria,Europe,0
24-02-20,Burkina Faso,Africa,0
24-02-20,Cabo Verde,Africa,0
24-02-20,Cambodia,Asia,1
24-02-20,Cameroon,Africa,0
24-02-20,Canada,Americas,10
24-02-20,Central African Republic,Africa,0
24-02-20,Chad,Africa,0
24-02-20,Chile,Americas,0
24-02-20,China,Asia,77241
24-02-20,Colombia,Americas,0
24-02-20,Congo (Brazzaville),Africa,0
24-02-20,Congo (Kinshasa),Africa,0
24-02-20,Costa Rica,Americas,0
24-02-20,Cote d'Ivoire,Africa,0
24-02-20,Croatia,Europe,0
24-02-20,Cuba,Americas,0
24-02-20,Cyprus,Asia,0
24-02-20,Czechia,Europe,0
24-02-20,Denmark,Europe,0
24-02-20,Djibouti,Africa,0
24-02-20,Dominican Republic,Americas,0
24-02-20,Ecuador,Americas,0
24-02-20,Egypt,Africa,1
24-02-20,El Salvador,Americas,0
24-02-20,Equatorial Guinea,Africa,0
24-02-20,Eritrea,Africa,0
24-02-20,Estonia,Europe,0
24-02-20,Eswatini,Africa,0
24-02-20,Ethiopia,Africa,0
24-02-20,Fiji,Oceania,0
24-02-20,Finland,Europe,1
24-02-20,France,Europe,12
24-02-20,Gabon,Africa,0
24-02-20,Gambia,Africa,0
24-02-20,Georgia,Asia,0
24-02-20,Germany,Europe,16
24-02-20,Ghana,Africa,0
24-02-20,Greece,Europe,0
24-02-20,Guatemala,Americas,0
24-02-20,Guinea,Africa,0
24-02-20,Guyana,Americas,0
24-02-20,Haiti,Americas,0
24-02-20,Holy See,Europe,0
24-02-20,Honduras,Americas,0
24-02-20,Hungary,Europe,0
24-02-20,Iceland,Europe,0
24-02-20,India,Asia,3
24-02-20,Indonesia,Asia,0
24-02-20,Iran,Asia,61
24-02-20,Iraq,Asia,1
24-02-20,Ireland,Europe,0
24-02-20,Israel,Asia,1
24-02-20,Italy,Europe,229
24-02-20,Jamaica,Americas,0
24-02-20,Japan,Asia,159
24-02-20,Jordan,Asia,0
24-02-20,Kazakhstan,Asia,0
24-02-20,Kenya,Africa,0
24-02-20,"Korea, South",Asia,833
24-02-20,Kuwait,Asia,1
24-02-20,Kyrgyzstan,Asia,0
24-02-20,Latvia,Europe,0
24-02-20,Lebanon,Asia,1
24-02-20,Liberia,Africa,0
24-02-20,Liechtenstein,Europe,0
24-02-20,Lithuania,Europe,0
24-02-20,Luxembourg,Europe,0
24-02-20,Madagascar,Africa,0
24-02-20,Malaysia,Asia,22
24-02-20,Maldives,Asia,0
24-02-20,Malta,Europe,0
24-02-20,Mauritania,Africa,0
24-02-20,Mauritius,Africa,0
24-02-20,Mexico,Americas,0
24-02-20,Moldova,Europe,0
24-02-20,Monaco,Europe,0
24-02-20,Mongolia,Asia,0
24-02-20,Montenegro,Europe,0
24-02-20,Morocco,Africa,0
24-02-20,Namibia,Africa,0
24-02-20,Nepal,Asia,1
24-02-20,Netherlands,Europe,0
24-02-20,New Zealand,Oceania,0
24-02-20,Nicaragua,Americas,0
24-02-20,Niger,Africa,0
24-02-20,Nigeria,Africa,0
24-02-20,North Macedonia,Europe,0
24-02-20,Norway,Europe,0
24-02-20,Oman,Asia,2
24-02-20,Pakistan,Asia,0
24-02-20,Panama,Americas,0
24-02-20,Papua New Guinea,Oceania,0
24-02-20,Paraguay,Americas,0
24-02-20,Peru,Americas,0
24-02-20,Philippines,Asia,3
24-02-20,Poland,Europe,0
24-02-20,Portugal,Europe,0
24-02-20,Qatar,Asia,0
24-02-20,Romania,Europe,0
24-02-20,Russia,Europe,2
24-02-20,Rwanda,Africa,0
24-02-20,Saint Lucia,Americas,0
24-02-20,Saint Vincent and the Grenadines,Americas,0
24-02-20,San Marino,Europe,0
24-02-20,Saudi Arabia,Asia,0
24-02-20,Senegal,Africa,0
24-02-20,Serbia,Europe,0
24-02-20,Seychelles,Africa,0
24-02-20,Singapore,Asia,89
24-02-20,Slovakia,Europe,0
24-02-20,Slovenia,Europe,0
24-02-20,Somalia,Africa,0
24-02-20,South Africa,Africa,0
24-02-20,Spain,Europe,2
24-02-20,Sri Lanka,Asia,1
24-02-20,Sudan,Africa,0
24-02-20,Suriname,Americas,0
24-02-20,Sweden,Europe,1
24-02-20,Switzerland,Europe,0
24-02-20,Taiwan*,Asia,30
24-02-20,Tanzania,Africa,0
24-02-20,Thailand,Asia,35
24-02-20,Togo,Africa,0
24-02-20,Trinidad and Tobago,Americas,0
24-02-20,Tunisia,Africa,0
24-02-20,Turkey,Asia,0
24-02-20,Uganda,Africa,0
24-02-20,Ukraine,Europe,0
24-02-20,United Arab Emirates,Asia,13
24-02-20,United Kingdom,Europe,13
24-02-20,Uruguay,Americas,0
24-02-20,US,Americas,51
24-02-20,Uzbekistan,Asia,0
24-02-20,Venezuela,Americas,0
24-02-20,Vietnam,Asia,16
24-02-20,Zambia,Africa,0
24-02-20,Zimbabwe,Africa,0
24-02-20,Dominica,Americas,0
24-02-20,Grenada,Americas,0
24-02-20,Mozambique,Africa,0
24-02-20,Syria,Asia,0
24-02-20,Timor-Leste,Asia,0
24-02-20,Belize,Americas,0
24-02-20,Laos,Africa,0
24-02-20,Libya,Africa,0
24-02-20,West Bank and Gaza,Asia,0
24-02-20,Guinea-Bissau,Africa,0
24-02-20,Mali,Africa,0
24-02-20,Saint Kitts and Nevis,0,0
25-02-20,Afghanistan,Asia,1
25-02-20,Albania,Europe,0
25-02-20,Algeria,Africa,1
25-02-20,Andorra,Europe,0
25-02-20,Angola,Africa,0
25-02-20,Antigua and Barbuda,Americas,0
25-02-20,Argentina,Americas,0
25-02-20,Armenia,Asia,0
25-02-20,Australia,Oceania,15
25-02-20,Austria,Europe,2
25-02-20,Azerbaijan,Asia,0
25-02-20,Bahamas,Americas,0
25-02-20,Bahrain,Asia,23
25-02-20,Bangladesh,Asia,0
25-02-20,Barbados,Americas,0
25-02-20,Belarus,Europe,0
25-02-20,Belgium,Europe,1
25-02-20,Benin,Africa,0
25-02-20,Bhutan,Asia,0
25-02-20,Bolivia,Americas,0
25-02-20,Bosnia and Herzegovina,Europe,0
25-02-20,Brazil,Americas,0
25-02-20,Brunei,Asia,0
25-02-20,Bulgaria,Europe,0
25-02-20,Burkina Faso,Africa,0
25-02-20,Cabo Verde,Africa,0
